                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    217,                 1.0381,                0.73029,                 1.7704,                0.97324,                0.99306,                0.98221,                0.77813,                0.87687,                0.61892,                 1.6026,               0.007624,               0.007624,               0.007624
                    218,                 1.0607,                0.70874,                 1.7796,                0.81013,                0.93796,                0.92926,                0.70951,                0.92634,                0.96917,                 1.7152,               0.007613,               0.007613,               0.007613
                    219,                 1.0906,                0.73503,                 1.7764,                0.69312,                0.89341,                0.85524,                0.63629,                 1.0389,                 1.3249,                 1.8657,               0.007602,               0.007602,               0.007602
                    220,                 1.1038,                0.76776,                 1.8249,                0.92864,                0.96443,                0.97784,                0.77687,                0.84328,                0.91862,                 1.5879,               0.007591,               0.007591,               0.007591
                    221,                 1.1222,                0.71779,                 1.8409,                0.97567,                0.95972,                0.97946,                0.77184,                0.92094,                0.65122,                 1.6595,                0.00758,                0.00758,                0.00758
                    222,                 1.0382,                0.67341,                 1.7603,                0.92238,                0.97231,                0.98002,                0.76958,                0.92522,                0.68772,                 1.6767,               0.007569,               0.007569,               0.007569
                    223,                 1.0843,                0.71385,                 1.7911,                0.97038,                0.99495,                0.99056,                0.78591,                0.83404,                0.55423,                 1.5349,               0.007558,               0.007558,               0.007558
                    224,                 1.1028,                 0.7049,                 1.8626,                0.94045,                0.95261,                 0.9858,                0.73395,                 0.9555,                0.64502,                  1.711,               0.007547,               0.007547,               0.007547
                    225,                 1.0371,                0.69873,                  1.754,                0.94592,                0.97718,                0.99224,                0.79824,                0.79461,                0.52125,                 1.5211,               0.007536,               0.007536,               0.007536
                    226,                 1.0041,                0.65494,                 1.7345,                0.98219,                      1,                0.99135,                 0.8073,                0.73898,                0.50018,                 1.4598,               0.007525,               0.007525,               0.007525
                    227,                 1.0492,                0.74314,                 1.7196,                0.98126,                      1,                0.99131,                0.79519,                0.81917,                0.50267,                 1.5323,               0.007514,               0.007514,               0.007514
                    228,                 1.0764,                0.69845,                 1.8064,                0.97546,                      1,                 0.9878,                 0.8014,                0.78622,                0.50207,                 1.5081,               0.007503,               0.007503,               0.007503
                    229,                 1.0578,                0.76004,                 1.7503,                0.97274,                0.99412,                0.98485,                0.79771,                0.78099,                0.54095,                 1.5138,               0.007492,               0.007492,               0.007492
                    230,                0.96961,                0.68012,                 1.6613,                 0.9716,                0.99306,                0.98432,                0.76121,                0.92031,                0.60964,                 1.6841,               0.007481,               0.007481,               0.007481
                    231,                 1.0252,                0.70592,                 1.7564,                0.97342,                0.99733,                0.98885,                0.78963,                0.79552,                0.51366,                  1.541,                0.00747,                0.00747,                0.00747
                    232,                 1.0811,                0.72327,                 1.7539,                0.97681,                0.97599,                0.98704,                0.76926,                0.83058,                0.60321,                 1.5826,               0.007459,               0.007459,               0.007459
                    233,                 1.0758,                0.68566,                 1.7582,                0.91871,                 0.9855,                0.98557,                0.76204,                0.87225,                0.59857,                 1.6376,               0.007448,               0.007448,               0.007448
                    234,                 1.0336,                0.70705,                 1.7484,                0.95066,                0.99779,                0.98242,                0.76723,                0.85243,                0.48383,                 1.6072,               0.007437,               0.007437,               0.007437
                    235,                 1.0546,                0.66421,                 1.7364,                0.97554,                0.99306,                0.98042,                0.79405,                0.80111,                0.48794,                 1.5304,               0.007426,               0.007426,               0.007426
                    236,                 1.0173,                 0.6686,                 1.7198,                0.97386,                0.99125,                0.98351,                0.79409,                0.79371,                0.48533,                 1.5061,               0.007415,               0.007415,               0.007415
                    237,                 1.0036,                0.70861,                 1.7456,                0.96134,                0.98472,                0.98431,                0.76052,                0.85344,                0.59326,                 1.5665,               0.007404,               0.007404,               0.007404
                    238,                  1.062,                0.77294,                 1.7536,                0.94003,                 0.9934,                0.98042,                0.77771,                0.79824,                0.58366,                 1.5097,               0.007393,               0.007393,               0.007393
                    239,                0.98342,                0.68217,                 1.7206,                0.96831,                 0.9999,                0.98596,                0.80177,                 0.7808,                0.48752,                 1.4887,               0.007382,               0.007382,               0.007382
                    240,                 1.0741,                0.70721,                  1.824,                 0.9805,                      1,                 0.9886,                0.77811,                0.87792,                0.51831,                 1.5896,               0.007371,               0.007371,               0.007371
                    241,                 1.0868,                0.68842,                 1.8158,                0.88011,                0.99306,                0.94378,                0.70126,                  1.017,                0.92468,                 1.8908,                0.00736,                0.00736,                0.00736
                    242,                 1.0437,                 0.6667,                 1.7773,                0.77132,                 0.8725,                 0.9131,                 0.6489,                 1.1104,                 1.1945,                 1.9908,               0.007349,               0.007349,               0.007349
                    243,                 1.0583,                0.67024,                 1.7642,                0.95288,                 0.9921,                0.98217,                  0.765,                0.85112,                 0.8312,                 1.5937,               0.007338,               0.007338,               0.007338
                    244,                 1.0424,                0.66731,                 1.7236,                0.97206,                 0.9931,                0.98657,                 0.7996,                0.72486,                0.74063,                 1.4389,               0.007327,               0.007327,               0.007327
                    245,                0.94286,                0.62425,                   1.67,                0.98048,                      1,                0.98804,                0.76191,                0.85142,                0.64219,                 1.5847,               0.007316,               0.007316,               0.007316
                    246,                 1.0214,                0.65471,                 1.7497,                0.96981,                0.99306,                  0.982,                0.78806,                0.79851,                0.55409,                 1.4907,               0.007305,               0.007305,               0.007305
                    247,                 1.0865,                0.67623,                 1.7661,                0.85253,                0.95034,                0.95166,                0.74839,                0.92592,                  1.013,                 1.6384,               0.007294,               0.007294,               0.007294
                    248,                 1.0783,                0.66092,                 1.7753,                0.83735,                0.85517,                  0.932,                0.68883,                 1.0218,                 1.5041,                 1.7864,               0.007283,               0.007283,               0.007283
                    249,                  1.025,                0.66999,                 1.7293,                0.96461,                0.99306,                0.97803,                0.77982,                0.77266,                  0.914,                 1.4893,               0.007272,               0.007272,               0.007272
                    250,                 1.0087,                 0.6758,                 1.6818,                0.94669,                0.94513,                0.96892,                0.77001,                0.82271,                0.90709,                 1.5119,               0.007261,               0.007261,               0.007261
                    251,                 1.0075,                 0.6633,                 1.6898,                0.95504,                0.96055,                0.98026,                0.79179,                0.75909,                0.68056,                 1.4667,                0.00725,                0.00725,                0.00725
                    252,                 1.0368,                0.65811,                  1.729,                0.96493,                0.96697,                0.98657,                0.79723,                0.79468,                0.82947,                 1.5088,               0.007239,               0.007239,               0.007239
                    253,                 1.1784,                0.74064,                 1.8428,                0.95877,                      1,                 0.9885,                0.79671,                0.79064,                0.68703,                 1.5064,               0.007228,               0.007228,               0.007228
                    254,                0.98932,                0.65235,                 1.6758,                0.97398,                      1,                0.98231,                0.79347,                0.77858,                0.57155,                  1.479,               0.007217,               0.007217,               0.007217
                    255,                  1.035,                0.70335,                 1.7276,                0.96819,                0.96528,                0.97925,                0.78804,                0.80815,                0.66897,                 1.5322,               0.007206,               0.007206,               0.007206
                    256,                 1.0105,                0.63164,                 1.6905,                0.97691,                0.98611,                0.98957,                0.79978,                0.77881,                0.60944,                 1.4848,               0.007195,               0.007195,               0.007195
                    257,                 0.9105,                0.58995,                  1.641,                0.87772,                0.96172,                0.97306,                 0.7636,                0.84111,                0.67273,                 1.5657,               0.007184,               0.007184,               0.007184
                    258,                0.96678,                0.66313,                 1.6214,                0.96719,                0.99673,                0.98683,                0.80034,                 0.7714,                0.56321,                 1.4578,               0.007173,               0.007173,               0.007173
                    259,                0.95457,                0.66014,                 1.6585,                0.95945,                0.99306,                0.98169,                 0.7883,                0.80786,                0.66967,                 1.5136,               0.007162,               0.007162,               0.007162
                    260,                 1.0563,                0.73427,                 1.7281,                0.88202,                0.94785,                0.94194,                 0.7511,                0.88228,                0.70791,                 1.5942,               0.007151,               0.007151,               0.007151
                    261,                 1.0004,                0.71079,                 1.7062,                0.94206,                0.98472,                0.97842,                0.79386,                0.82661,                0.51053,                 1.5153,                0.00714,                0.00714,                0.00714
                    262,                0.95326,                0.64082,                 1.6272,                 0.9815,                0.99847,                0.98447,                0.81444,                0.73814,                0.43476,                 1.4398,               0.007129,               0.007129,               0.007129
                    263,                0.92534,                0.61766,                 1.6356,                0.97161,                0.99445,                0.98207,                0.80405,                0.75754,                0.46433,                 1.4502,               0.007118,               0.007118,               0.007118
                    264,                0.92156,                0.65479,                  1.653,                0.98204,                      1,                0.98466,                 0.7717,                0.85554,                0.47155,                 1.5296,               0.007107,               0.007107,               0.007107
                    265,                 1.0028,                0.69408,                 1.6986,                0.96624,                      1,                  0.985,                0.80319,                0.75481,                 0.4957,                 1.4557,               0.007096,               0.007096,               0.007096
                    266,                0.95345,                0.62079,                 1.6253,                0.95472,                0.92786,                0.98593,                0.79474,                0.84428,                0.57229,                 1.5398,               0.007085,               0.007085,               0.007085
                    267,                0.98677,                0.64671,                 1.6775,                0.97319,                0.95568,                0.97933,                0.78354,                0.84094,                0.60251,                 1.5298,               0.007074,               0.007074,               0.007074
                    268,                0.99161,                0.64552,                 1.7035,                0.98034,                0.98108,                0.98648,                0.75065,                0.92273,                0.64693,                 1.6121,               0.007063,               0.007063,               0.007063
                    269,                0.97555,                0.68823,                 1.6748,                0.95931,                0.97952,                0.98475,                0.74574,                0.91783,                0.59738,                 1.5868,               0.007052,               0.007052,               0.007052
                    270,                0.97541,                0.62832,                 1.6633,                0.96829,                0.99306,                0.98264,                0.78456,                0.79694,                0.59796,                 1.4924,               0.007041,               0.007041,               0.007041
                    271,                0.96837,                0.62741,                 1.6824,                0.97665,                0.99306,                0.98401,                 0.8015,                0.75009,                0.53854,                 1.4488,                0.00703,                0.00703,                0.00703
                    272,                0.96049,                0.58905,                 1.6489,                0.97704,                      1,                 0.9885,                0.75342,                0.90819,                0.54212,                 1.6217,               0.007019,               0.007019,               0.007019
                    273,                 1.0038,                0.64076,                 1.7016,                0.97218,                0.99306,                0.98709,                0.79851,                0.78681,                0.48525,                 1.4832,               0.007008,               0.007008,               0.007008
                    274,                0.96521,                0.64024,                 1.6313,                0.95852,                0.99306,                0.98354,                0.79248,                0.77223,                0.57196,                 1.4699,               0.006997,               0.006997,               0.006997
                    275,                0.88449,                0.57199,                 1.6031,                0.84222,                0.93873,                0.95261,                0.76942,                0.77994,                0.75419,                 1.4565,               0.006986,               0.006986,               0.006986
                    276,                 0.9578,                0.59042,                 1.6718,                0.86576,                0.96003,                0.96404,                0.77355,                0.78746,                0.63351,                 1.4934,               0.006975,               0.006975,               0.006975
                    277,                 1.0146,                0.61279,                 1.6737,                0.98054,                      1,                 0.9895,                0.82929,                0.70983,                 0.4379,                 1.3916,               0.006964,               0.006964,               0.006964
                    278,                0.99708,                0.63423,                 1.6678,                0.98193,                      1,                0.99168,                0.82743,                0.71294,                0.49085,                 1.3967,               0.006953,               0.006953,               0.006953
                    279,                0.98055,                0.64506,                 1.6754,                0.97414,                0.99306,                0.98784,                0.78197,                0.81574,                0.61586,                 1.5406,               0.006942,               0.006942,               0.006942
                    280,                0.94242,                0.56849,                 1.6529,                0.96647,                0.99306,                0.98633,                0.80021,                0.75765,                 0.5344,                 1.4594,               0.006931,               0.006931,               0.006931
                    281,                0.84195,                0.56869,                 1.5412,                0.98281,                      1,                0.98964,                0.78816,                0.80834,                0.54855,                 1.4867,                0.00692,                0.00692,                0.00692
                    282,                0.98689,                 0.6339,                 1.6808,                0.97873,                      1,                0.98861,                0.80752,                0.77822,                0.60891,                 1.4573,               0.006909,               0.006909,               0.006909
                    283,                0.90782,                  0.589,                 1.6488,                 0.9479,                0.99745,                0.98834,                0.82286,                0.71162,                0.47619,                 1.4022,               0.006898,               0.006898,               0.006898
                    284,                0.93867,                0.61253,                  1.615,                0.90616,                0.93814,                0.96337,                 0.7585,                0.89425,                 0.6637,                 1.6049,               0.006887,               0.006887,               0.006887
                    285,                0.96454,                0.63464,                 1.6619,                0.93554,                0.96185,                0.97964,                0.77899,                0.84649,                0.55744,                 1.5447,               0.006876,               0.006876,               0.006876
                    286,                0.96933,                0.60544,                 1.6368,                0.98189,                      1,                0.98566,                0.80981,                0.76777,                0.44129,                 1.4532,               0.006865,               0.006865,               0.006865
                    287,                0.95999,                0.62039,                 1.6292,                0.94716,                0.91171,                0.97118,                0.67469,                 1.0089,                  1.166,                 1.8601,               0.006854,               0.006854,               0.006854
                    288,                   1.02,                 0.6401,                 1.6675,                0.92679,                0.96667,                0.95859,                0.69745,                0.95483,                0.86642,                 1.7604,               0.006843,               0.006843,               0.006843
                    289,                0.98471,                 0.5885,                  1.678,                0.96636,                0.99306,                0.98545,                0.82779,                0.71593,                0.44938,                 1.4111,               0.006832,               0.006832,               0.006832
                    290,                0.92535,                0.59652,                 1.6141,                0.89253,                0.92121,                0.92341,                0.68148,                 1.0322,                0.68257,                 1.8086,               0.006821,               0.006821,               0.006821
                    291,                0.89223,                0.59496,                 1.5677,                0.93969,                0.96117,                0.97009,                0.76826,                0.84866,                0.64589,                 1.5726,                0.00681,                0.00681,                0.00681
                    292,                0.91552,                0.59378,                 1.5865,                0.97514,                      1,                0.98447,                0.82412,                0.68232,                0.55088,                  1.376,               0.006799,               0.006799,               0.006799
                    293,                0.88817,                0.57059,                 1.5648,                0.96326,                0.95072,                 0.9859,                0.76719,                0.86654,                0.59283,                 1.5867,               0.006788,               0.006788,               0.006788
                    294,                0.89804,                0.57497,                 1.5706,                0.92523,                 0.9594,                0.97252,                0.78884,                0.74219,                0.69297,                 1.4182,               0.006777,               0.006777,               0.006777
                    295,                0.93134,                0.62399,                 1.6152,                0.88494,                0.95139,                0.97331,                0.75836,                0.82462,                0.85567,                 1.5281,               0.006766,               0.006766,               0.006766
                    296,                0.88099,                0.55786,                 1.5551,                0.97663,                0.99945,                0.98647,                0.75546,                0.84182,                0.54078,                 1.5399,               0.006755,               0.006755,               0.006755
                    297,                 0.9255,                0.59379,                 1.6374,                0.98304,                      1,                0.98716,                0.81369,                0.70279,                0.42161,                 1.3925,               0.006744,               0.006744,               0.006744
                    298,                0.93421,                0.62011,                 1.5849,                0.97452,                0.99807,                0.99033,                0.81664,                0.70445,                0.41357,                 1.3813,               0.006733,               0.006733,               0.006733
                    299,                0.90356,                0.57816,                 1.5795,                0.95926,                      1,                0.98838,                 0.8137,                0.70705,                0.43458,                 1.3669,               0.006722,               0.006722,               0.006722
                    300,                0.90304,                0.55695,                 1.5921,                0.96141,                0.97544,                0.98879,                0.80836,                 0.7067,                0.50106,                 1.3897,               0.006711,               0.006711,               0.006711
                    301,                0.95636,                0.60658,                 1.6538,                0.98184,                      1,                 0.9898,                0.82953,                0.65499,                0.51957,                 1.3466,                 0.0067,                 0.0067,                 0.0067
                    302,                0.92656,                0.57963,                 1.5999,                0.98008,                      1,                0.98993,                0.83067,                 0.7011,                0.51729,                 1.3838,               0.006689,               0.006689,               0.006689
                    303,                 0.8793,                0.55834,                 1.5862,                0.97935,                      1,                 0.9914,                0.82911,                0.70408,                0.49628,                 1.3796,               0.006678,               0.006678,               0.006678
                    304,                0.91294,                0.56785,                 1.6288,                0.96592,                      1,                 0.9904,                0.83912,                0.64454,                0.48595,                 1.3248,               0.006667,               0.006667,               0.006667
                    305,                0.94342,                0.62724,                 1.6299,                 0.9735,                      1,                0.98921,                0.84188,                0.65068,                0.48534,                 1.3258,               0.006656,               0.006656,               0.006656
                    306,                0.91879,                0.58341,                 1.5914,                0.97717,                0.98159,                0.98969,                0.81759,                0.73227,                0.58266,                  1.398,               0.006645,               0.006645,               0.006645
                    307,                0.84914,                0.55027,                 1.5322,                0.96766,                0.98853,                 0.9898,                0.81894,                0.74068,                0.46673,                 1.4162,               0.006634,               0.006634,               0.006634
                    308,                0.86586,                0.57388,                 1.5317,                0.98209,                      1,                0.98558,                 0.8114,                0.75425,                0.40222,                  1.425,               0.006623,               0.006623,               0.006623
                    309,                0.92699,                0.57062,                    1.6,                0.97735,                0.98397,                0.97986,                0.78387,                0.80192,                0.70951,                 1.5091,               0.006612,               0.006612,               0.006612
                    310,                0.92744,                0.58921,                 1.5898,                0.97632,                0.99306,                0.98707,                0.82789,                0.68234,                0.48747,                 1.3512,               0.006601,               0.006601,               0.006601
                    311,                0.90035,                0.57963,                 1.5528,                0.98136,                      1,                0.98909,                0.82039,                0.72057,                 0.4209,                 1.3882,                0.00659,                0.00659,                0.00659
                    312,                 0.9671,                0.62049,                 1.6415,                0.98102,                      1,                0.98748,                0.81257,                0.71388,                0.41186,                 1.3906,               0.006579,               0.006579,               0.006579
                    313,                0.90283,                0.56598,                 1.6045,                0.95757,                0.99306,                0.97825,                0.77111,                0.78117,                0.46523,                 1.4912,               0.006568,               0.006568,               0.006568
                    314,                0.90592,                 0.5819,                 1.5801,                0.97098,                0.99306,                0.98822,                0.77667,                0.83287,                0.46039,                 1.5421,               0.006557,               0.006557,               0.006557
                    315,                 0.9578,                0.61017,                 1.6682,                0.96402,                0.97898,                0.98132,                0.80722,                0.71413,                0.46245,                 1.3904,               0.006546,               0.006546,               0.006546
                    316,                0.93701,                0.60461,                 1.6193,                0.97155,                0.99339,                0.98313,                0.82104,                 0.6803,                0.44924,                 1.3587,               0.006535,               0.006535,               0.006535
                    317,                0.96005,                0.58961,                 1.6139,                0.96925,                0.99256,                0.97658,                0.79176,                0.74584,                0.47968,                 1.4425,               0.006524,               0.006524,               0.006524
                    318,                0.98358,                0.61431,                 1.6752,                0.97215,                0.99306,                0.97857,                0.80684,                0.69667,                0.42757,                  1.387,               0.006513,               0.006513,               0.006513
                    319,                0.87905,                0.55676,                 1.5746,                0.97701,                0.99755,                0.98881,                0.81744,                0.71052,                0.44223,                 1.3673,               0.006502,               0.006502,               0.006502
                    320,                0.95129,                0.58216,                 1.6011,                0.98181,                      1,                0.98698,                0.82364,                0.66195,                0.41058,                 1.3357,               0.006491,               0.006491,               0.006491
                    321,                0.94093,                  0.546,                 1.6354,                0.98164,                0.99985,                0.98734,                0.80668,                0.69455,                0.39249,                  1.373,                0.00648,                0.00648,                0.00648
                    322,                0.88673,                0.54698,                 1.5614,                0.97992,                      1,                0.98669,                0.83521,                0.65183,                0.37751,                 1.3313,               0.006469,               0.006469,               0.006469
                    323,                0.85489,                0.53018,                 1.4963,                0.97321,                0.99398,                  0.987,                0.82083,                0.69688,                0.40521,                 1.3728,               0.006458,               0.006458,               0.006458
                    324,                0.91246,                0.55882,                 1.5774,                0.98152,                      1,                0.98604,                0.84087,                0.65426,                0.39935,                 1.3323,               0.006447,               0.006447,               0.006447
                    325,                0.88065,                0.54989,                 1.6067,                0.98248,                      1,                0.98553,                0.82075,                0.72257,                0.41512,                 1.3965,               0.006436,               0.006436,               0.006436
                    326,                0.89163,                 0.5593,                 1.5944,                0.98026,                      1,                 0.9826,                0.81449,                0.72302,                0.41951,                 1.3982,               0.006425,               0.006425,               0.006425
                    327,                0.87923,                0.54481,                 1.5875,                0.97872,                      1,                0.98173,                0.82531,                0.67753,                0.41555,                 1.3472,               0.006414,               0.006414,               0.006414
                    328,                0.86247,                0.56523,                 1.5587,                  0.982,                      1,                 0.9854,                 0.8327,                0.65918,                0.43096,                 1.3339,               0.006403,               0.006403,               0.006403
                    329,                0.86016,                0.57751,                 1.5447,                0.98324,                      1,                 0.9842,                0.81754,                0.73038,                0.40741,                 1.4071,               0.006392,               0.006392,               0.006392
                    330,                0.91651,                0.59027,                 1.6098,                0.98407,                      1,                0.98702,                0.83433,                0.68905,                0.39557,                 1.3624,               0.006381,               0.006381,               0.006381
                    331,                0.85738,                 0.5336,                 1.5578,                0.98409,                      1,                 0.9878,                0.83791,                0.68603,                 0.3968,                 1.3554,                0.00637,                0.00637,                0.00637
                    332,                0.82924,                0.51043,                 1.5392,                0.98022,                      1,                0.98673,                0.85127,                0.63397,                0.37476,                 1.2995,               0.006359,               0.006359,               0.006359
                    333,                0.81714,                 0.5339,                 1.4772,                0.98163,                      1,                  0.987,                0.84622,                0.63309,                0.36894,                 1.3021,               0.006348,               0.006348,               0.006348
                    334,                0.85886,                0.52922,                 1.5456,                0.97087,                0.99612,                 0.9863,                0.84188,                0.66473,                0.37987,                 1.3302,               0.006337,               0.006337,               0.006337
                    335,                0.86714,                0.55611,                  1.533,                0.98165,                0.99878,                0.98656,                0.84832,                0.63459,                0.37019,                 1.3044,               0.006326,               0.006326,               0.006326
                    336,                0.79711,                0.51728,                 1.4491,                0.98392,                0.99238,                0.98702,                0.84255,                 0.6468,                0.39182,                 1.3048,               0.006315,               0.006315,               0.006315
                    337,                0.86249,                0.57151,                 1.5183,                0.98213,                0.99332,                0.98915,                0.82936,                0.69498,                0.38611,                 1.3505,               0.006304,               0.006304,               0.006304
                    338,                0.79381,                 0.4979,                 1.4555,                0.98066,                      1,                0.98554,                0.83697,                0.67138,                0.38853,                 1.3372,               0.006293,               0.006293,               0.006293
                    339,                0.80146,                0.51475,                 1.4893,                0.98034,                      1,                0.98636,                0.82686,                0.69326,                0.39301,                 1.3603,               0.006282,               0.006282,               0.006282
                    340,                0.84388,                0.53451,                 1.4957,                0.98348,                      1,                0.98494,                0.83525,                0.66875,                0.37531,                 1.3383,               0.006271,               0.006271,               0.006271
                    341,                0.87405,                0.54792,                 1.5293,                0.98443,                      1,                0.98689,                  0.847,                 0.6261,                0.37731,                 1.2973,                0.00626,                0.00626,                0.00626
                    342,                0.85925,                0.55252,                 1.5435,                0.98376,                      1,                 0.9874,                0.85611,                0.61511,                0.38422,                 1.2861,               0.006249,               0.006249,               0.006249
                    343,                0.81842,                0.53525,                 1.5019,                0.98414,                      1,                0.98787,                0.84621,                0.64901,                0.39367,                 1.3027,               0.006238,               0.006238,               0.006238
                    344,                0.81573,                  0.516,                 1.4853,                0.98312,                      1,                0.98652,                0.84396,                0.64432,                0.38709,                 1.3148,               0.006227,               0.006227,               0.006227
                    345,                0.75811,                0.52472,                 1.4656,                 0.9832,                      1,                0.98677,                0.85807,                0.60579,                0.36626,                 1.2841,               0.006216,               0.006216,               0.006216
                    346,                0.81656,                0.53797,                 1.5239,                0.97473,                0.98539,                0.98741,                0.82484,                0.66096,                0.42891,                 1.3271,               0.006205,               0.006205,               0.006205
                    347,                0.82131,                0.52244,                 1.4881,                0.97963,                0.99229,                0.98575,                0.81312,                0.69314,                0.42633,                 1.3582,               0.006194,               0.006194,               0.006194
                    348,                0.91321,                0.57165,                 1.5322,                 0.9782,                      1,                 0.9826,                0.82613,                0.67709,                0.40828,                 1.3322,               0.006183,               0.006183,               0.006183
                    349,                0.87352,                0.52474,                 1.5257,                0.97431,                0.99392,                0.98111,                 0.8082,                0.73987,                0.42876,                 1.4134,               0.006172,               0.006172,               0.006172
                    350,                0.87072,                0.54103,                   1.51,                0.97953,                      1,                0.98424,                0.80186,                0.75015,                0.41868,                 1.4634,               0.006161,               0.006161,               0.006161
